account_id,Service,month,spend
901553615594,S3($),2025-04-04,91.3478
901553615594,VPC($),2025-04-04,46.3954
901553615594,ElastiCache($),2025-04-04,40.7836
901553615594,Elastic File System($),2025-04-04,23.454
901553615594,Transfer Family($),2025-04-04,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-04,9.6
901553615594,Rekognition($),2025-04-04,8.84
901553615594,CloudWatch($),2025-04-04,8.4041
901553615594,EC2 Container Registry (ECR)($),2025-04-04,4.9117
901553615594,QuickSight($),2025-04-04,1.2
901553615594,DynamoDB($),2025-04-04,0.4786
901553615594,Secrets Manager($),2025-04-04,0.4677
901553615594,Cost Explorer($),2025-04-04,0.16
901553615594,Key Management Service($),2025-04-04,0.092
901553615594,Route 53($),2025-04-04,0.0026
901553615594,Backup($),2025-04-04,0.0614
901553615594,Glue($),2025-04-04,0.0219
901553615594,Service Catalog($),2025-04-04,0.0168
901553615594,Relational Database Service($),2025-04-04,0.0035
901553615594,Lambda($),2025-04-04,0.0012
901553615594,SNS($),2025-04-04,0.0013
901553615594,CloudWatch Events($),2025-04-04,0.0004
901553615594,SQS($),2025-04-04,0.0
901553615594,Step Functions($),2025-04-04,0.0
901553615594,Simple Workflow Service($),2025-04-04,0.0
901553615594,CloudTrail($),2025-04-04,0.0
901553615594,CloudFormation($),2025-04-04,0.0
901553615594,EC2-Other($),2025-04-05,755.5679
901553615594,EC2-Instances($),2025-04-05,498.3747
901553615594,Elastic Load Balancing($),2025-04-05,268.771
901553615594,S3($),2025-04-05,90.0549
901553615594,VPC($),2025-04-05,45.9324
901553615594,ElastiCache($),2025-04-05,40.9876
901553615594,Elastic File System($),2025-04-05,21.8141
901553615594,Transfer Family($),2025-04-05,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-05,9.6
901553615594,Rekognition($),2025-04-05,8.3275
901553615594,CloudWatch($),2025-04-05,7.5162
901553615594,EC2 Container Registry (ECR)($),2025-04-05,4.9122
901553615594,QuickSight($),2025-04-05,1.2
901553615594,DynamoDB($),2025-04-05,0.4782
901553615594,Secrets Manager($),2025-04-05,0.4673
901553615594,Cost Explorer($),2025-04-05,0.44
901553615594,Key Management Service($),2025-04-05,0.1042
901553615594,Route 53($),2025-04-05,0.0018
901553615594,Backup($),2025-04-05,0.0614
901553615594,Glue($),2025-04-05,0.0189
901553615594,Service Catalog($),2025-04-05,0.0154
901553615594,Relational Database Service($),2025-04-05,0.0035
901553615594,Lambda($),2025-04-05,0.001
901553615594,SNS($),2025-04-05,0.0009
901553615594,CloudWatch Events($),2025-04-05,0.0002
901553615594,SQS($),2025-04-05,0.0
901553615594,Step Functions($),2025-04-05,0.0
901553615594,Simple Workflow Service($),2025-04-05,0.0
901553615594,CloudTrail($),2025-04-05,0.0
901553615594,CloudFormation($),2025-04-05,0.0
901553615594,EC2-Other($),2025-04-06,751.899
901553615594,EC2-Instances($),2025-04-06,499.2355
901553615594,Elastic Load Balancing($),2025-04-06,189.6482
901553615594,S3($),2025-04-06,85.5915
901553615594,VPC($),2025-04-06,45.8419
901553615594,ElastiCache($),2025-04-06,41.2936
901553615594,Elastic File System($),2025-04-06,21.8141
901553615594,Transfer Family($),2025-04-06,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-06,9.6
901553615594,Rekognition($),2025-04-06,7.2212
901553615594,CloudWatch($),2025-04-06,7.4428
901553615594,EC2 Container Registry (ECR)($),2025-04-06,4.9122
901553615594,QuickSight($),2025-04-06,1.2
901553615594,DynamoDB($),2025-04-06,0.4783
901553615594,Secrets Manager($),2025-04-06,0.4674
901553615594,Cost Explorer($),2025-04-06,0.45
901553615594,Key Management Service($),2025-04-06,0.1045
901553615594,Route 53($),2025-04-06,0.0018
901553615594,Backup($),2025-04-06,0.0614
901553615594,Glue($),2025-04-06,0.0172
901553615594,Service Catalog($),2025-04-06,0.0224
901553615594,Relational Database Service($),2025-04-06,0.0035
901553615594,Lambda($),2025-04-06,0.0006
901553615594,SNS($),2025-04-06,0.0006
901553615594,CloudWatch Events($),2025-04-06,0.0002
901553615594,SQS($),2025-04-06,0.0
901553615594,Step Functions($),2025-04-06,0.0
901553615594,Simple Workflow Service($),2025-04-06,0.0
901553615594,CloudTrail($),2025-04-06,0.0
901553615594,CloudFormation($),2025-04-06,0.0
901553615594,EC2-Other($),2025-04-07,757.2917
901553615594,EC2-Instances($),2025-04-07,511.7618
901553615594,Elastic Load Balancing($),2025-04-07,239.8224
901553615594,S3($),2025-04-07,88.2067
901553615594,VPC($),2025-04-07,46.151
901553615594,ElastiCache($),2025-04-07,40.8856
901553615594,Elastic File System($),2025-04-07,23.4473
901553615594,Transfer Family($),2025-04-07,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-07,9.6
901553615594,Rekognition($),2025-04-07,7.3012
901553615594,CloudWatch($),2025-04-07,8.7501
901553615594,EC2 Container Registry (ECR)($),2025-04-07,4.9212
901553615594,QuickSight($),2025-04-07,1.2
901553615594,DynamoDB($),2025-04-07,0.4786
901553615594,Secrets Manager($),2025-04-07,0.4677
901553615594,Cost Explorer($),2025-04-07,0.47
901553615594,Key Management Service($),2025-04-07,0.105
901553615594,Route 53($),2025-04-07,0.0026
901553615594,Backup($),2025-04-07,0.0614
901553615594,Glue($),2025-04-07,0.0258
901553615594,Service Catalog($),2025-04-07,0.0182
901553615594,Relational Database Service($),2025-04-07,0.0035
901553615594,Lambda($),2025-04-07,0.0013
901553615594,SNS($),2025-04-07,0.0014
901553615594,CloudWatch Events($),2025-04-07,0.0003
901553615594,SQS($),2025-04-07,0.0
901553615594,Step Functions($),2025-04-07,0.0
901553615594,Simple Workflow Service($),2025-04-07,0.0
901553615594,CloudTrail($),2025-04-07,0.0
901553615594,CloudFormation($),2025-04-07,0.0
901553615594,EC2-Other($),2025-04-08,754.654
901553615594,EC2-Instances($),2025-04-08,506.6007
901553615594,Elastic Load Balancing($),2025-04-08,237.541
901553615594,S3($),2025-04-08,93.4987
901553615594,VPC($),2025-04-08,45.317
901553615594,ElastiCache($),2025-04-08,40.0576
901553615594,Elastic File System($),2025-04-08,23.4738
901553615594,Transfer Family($),2025-04-08,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-08,9.6
901553615594,Rekognition($),2025-04-08,7.1275
901553615594,CloudWatch($),2025-04-08,7.3155
901553615594,EC2 Container Registry (ECR)($),2025-04-08,4.9301
901553615594,QuickSight($),2025-04-08,1.2
901553615594,DynamoDB($),2025-04-08,0.4786
901553615594,Secrets Manager($),2025-04-08,0.4485
901553615594,Cost Explorer($),2025-04-08,0.29
901553615594,Key Management Service($),2025-04-08,0.104
901553615594,Route 53($),2025-04-08,0.0024
901553615594,Backup($),2025-04-08,0.0614
901553615594,Glue($),2025-04-08,0.0293
901553615594,Service Catalog($),2025-04-08,0.0224
901553615594,Relational Database Service($),2025-04-08,0.0035
901553615594,Lambda($),2025-04-08,0.0012
901553615594,SNS($),2025-04-08,0.0015
901553615594,CloudWatch Events($),2025-04-08,0.0003
901553615594,SQS($),2025-04-08,0.0
901553615594,Step Functions($),2025-04-08,0.0
901553615594,Simple Workflow Service($),2025-04-08,0.0
901553615594,CloudTrail($),2025-04-08,0.0
901553615594,CloudFormation($),2025-04-08,0.0
901553615594,EC2-Other($),2025-04-09,752.2385
901553615594,EC2-Instances($),2025-04-09,497.9156
901553615594,Elastic Load Balancing($),2025-04-09,238.1666
901553615594,S3($),2025-04-09,92.662
901553615594,VPC($),2025-04-09,43.0972
901553615594,ElastiCache($),2025-04-09,38.1006
901553615594,Elastic File System($),2025-04-09,23.4184
901553615594,Transfer Family($),2025-04-09,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-09,9.6
901553615594,Rekognition($),2025-04-09,7.605
901553615594,CloudWatch($),2025-04-09,7.0644
901553615594,EC2 Container Registry (ECR)($),2025-04-09,4.933
901553615594,QuickSight($),2025-04-09,1.2
901553615594,DynamoDB($),2025-04-09,0.4786
901553615594,Secrets Manager($),2025-04-09,0.4675
901553615594,Cost Explorer($),2025-04-09,0.48
901553615594,Key Management Service($),2025-04-09,0.1042
901553615594,Route 53($),2025-04-09,0.0025
901553615594,Backup($),2025-04-09,0.0614
901553615594,Glue($),2025-04-09,0.0255
901553615594,Service Catalog($),2025-04-09,0.0154
901553615594,Relational Database Service($),2025-04-09,0.0035
901553615594,Lambda($),2025-04-09,0.0012
901553615594,SNS($),2025-04-09,0.0012
901553615594,CloudWatch Events($),2025-04-09,0.0003
901553615594,SQS($),2025-04-09,0.0
901553615594,Step Functions($),2025-04-09,0.0
901553615594,Simple Workflow Service($),2025-04-09,0.0
901553615594,CloudTrail($),2025-04-09,0.0
901553615594,CloudFormation($),2025-04-09,0.0
901553615594,EC2-Other($),2025-04-10,752.3844
901553615594,EC2-Instances($),2025-04-10,496.5967
901553615594,Elastic Load Balancing($),2025-04-10,243.8982
901553615594,S3($),2025-04-10,90.1597
901553615594,VPC($),2025-04-10,43.1078
901553615594,ElastiCache($),2025-04-10,32.8176
901553615594,Elastic File System($),2025-04-10,23.4721
901553615594,Transfer Family($),2025-04-10,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-10,9.6
901553615594,Rekognition($),2025-04-10,7.43
901553615594,CloudWatch($),2025-04-10,7.1459
901553615594,EC2 Container Registry (ECR)($),2025-04-10,4.9357
901553615594,QuickSight($),2025-04-10,1.2
901553615594,DynamoDB($),2025-04-10,0.4786
901553615594,Secrets Manager($),2025-04-10,0.4677
901553615594,Cost Explorer($),2025-04-10,0.4
901553615594,Key Management Service($),2025-04-10,0.1052
901553615594,Route 53($),2025-04-10,0.0024
901553615594,Backup($),2025-04-10,0.0612
901553615594,Glue($),2025-04-10,0.0266
901553615594,Service Catalog($),2025-04-10,0.0154
901553615594,Relational Database Service($),2025-04-10,0.0035
901553615594,Lambda($),2025-04-10,0.0012
901553615594,SNS($),2025-04-10,0.0012
901553615594,CloudWatch Events($),2025-04-10,0.0004
901553615594,SQS($),2025-04-10,0.0
901553615594,Step Functions($),2025-04-10,0.0
901553615594,Simple Workflow Service($),2025-04-10,0.0
901553615594,CloudTrail($),2025-04-10,0.0
901553615594,CloudFormation($),2025-04-10,0.0
901553615594,EC2-Other($),2025-04-11,752.3111
901553615594,EC2-Instances($),2025-04-11,494.7639
901553615594,Elastic Load Balancing($),2025-04-11,230.3611
901553615594,S3($),2025-04-11,93.591
901553615594,VPC($),2025-04-11,43.1996
901553615594,ElastiCache($),2025-04-11,31.5616
901553615594,Elastic File System($),2025-04-11,23.4299
901553615594,Transfer Family($),2025-04-11,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-11,9.6
901553615594,Rekognition($),2025-04-11,7.345
901553615594,CloudWatch($),2025-04-11,7.2514
901553615594,EC2 Container Registry (ECR)($),2025-04-11,4.939
901553615594,QuickSight($),2025-04-11,1.2
901553615594,DynamoDB($),2025-04-11,0.4786
901553615594,Secrets Manager($),2025-04-11,0.4676
901553615594,Cost Explorer($),2025-04-11,0.23
901553615594,Key Management Service($),2025-04-11,0.1045
901553615594,Route 53($),2025-04-11,0.0024
901553615594,Backup($),2025-04-11,0.0612
901553615594,Glue($),2025-04-11,0.0252
901553615594,Service Catalog($),2025-04-11,0.0252
901553615594,Relational Database Service($),2025-04-11,0.0035
901553615594,Lambda($),2025-04-11,0.0012
901553615594,SNS($),2025-04-11,0.0012
901553615594,CloudWatch Events($),2025-04-11,0.0003
901553615594,SQS($),2025-04-11,0.0
901553615594,Step Functions($),2025-04-11,0.0
901553615594,Simple Workflow Service($),2025-04-11,0.0
901553615594,CloudTrail($),2025-04-11,0.0
901553615594,CloudFormation($),2025-04-11,0.0
901553615594,EC2-Other($),2025-04-12,753.8349
901553615594,EC2-Instances($),2025-04-12,490.8647
901553615594,Elastic Load Balancing($),2025-04-12,234.5433
901553615594,S3($),2025-04-12,84.5012
901553615594,VPC($),2025-04-12,42.953
901553615594,ElastiCache($),2025-04-12,31.5616
901553615594,Elastic File System($),2025-04-12,21.8141
901553615594,Transfer Family($),2025-04-12,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-12,9.6
901553615594,Rekognition($),2025-04-12,7.9675
901553615594,CloudWatch($),2025-04-12,6.3165
901553615594,EC2 Container Registry (ECR)($),2025-04-12,4.9397
901553615594,QuickSight($),2025-04-12,1.2
901553615594,DynamoDB($),2025-04-12,0.4782
901553615594,Secrets Manager($),2025-04-12,0.4675
901553615594,Cost Explorer($),2025-04-12,0.42
901553615594,Key Management Service($),2025-04-12,0.1043
901553615594,Route 53($),2025-04-12,0.0018
901553615594,Backup($),2025-04-12,0.0612
901553615594,Glue($),2025-04-12,0.0247
901553615594,Service Catalog($),2025-04-12,0.0224
901553615594,Relational Database Service($),2025-04-12,0.0035
901553615594,Lambda($),2025-04-12,0.001
901553615594,SNS($),2025-04-12,0.0007
901553615594,CloudWatch Events($),2025-04-12,0.0002
901553615594,SQS($),2025-04-12,0.0
901553615594,Step Functions($),2025-04-12,0.0
901553615594,Simple Workflow Service($),2025-04-12,0.0
901553615594,CloudTrail($),2025-04-12,0.0
901553615594,CloudFormation($),2025-04-12,0.0
901553615594,EC2-Other($),2025-04-13,748.6613
901553615594,EC2-Instances($),2025-04-13,490.0412
901553615594,Elastic Load Balancing($),2025-04-13,188.4501
901553615594,S3($),2025-04-13,84.1038
901553615594,VPC($),2025-04-13,42.8482
901553615594,ElastiCache($),2025-04-13,31.9756
901553615594,Elastic File System($),2025-04-13,21.8141
901553615594,Transfer Family($),2025-04-13,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-13,9.6
901553615594,Rekognition($),2025-04-13,6.4625
901553615594,CloudWatch($),2025-04-13,6.311
901553615594,EC2 Container Registry (ECR)($),2025-04-13,4.9397
901553615594,QuickSight($),2025-04-13,1.2
901553615594,DynamoDB($),2025-04-13,0.4782
901553615594,Secrets Manager($),2025-04-13,0.4674
901553615594,Cost Explorer($),2025-04-13,0.41
901553615594,Key Management Service($),2025-04-13,0.105
901553615594,Route 53($),2025-04-13,0.0018
901553615594,Backup($),2025-04-13,0.0612
901553615594,Glue($),2025-04-13,0.0265
901553615594,Service Catalog($),2025-04-13,0.0196
901553615594,Relational Database Service($),2025-04-13,0.0035
901553615594,Lambda($),2025-04-13,0.0009
901553615594,SNS($),2025-04-13,0.0008
901553615594,CloudWatch Events($),2025-04-13,0.0002
901553615594,SQS($),2025-04-13,0.0
901553615594,Step Functions($),2025-04-13,0.0
901553615594,Simple Workflow Service($),2025-04-13,0.0
901553615594,CloudTrail($),2025-04-13,0.0
901553615594,CloudFormation($),2025-04-13,0.0
901553615594,EC2-Other($),2025-04-14,749.2564
901553615594,EC2-Instances($),2025-04-14,495.3729
901553615594,Elastic Load Balancing($),2025-04-14,211.0747
901553615594,S3($),2025-04-14,85.241
901553615594,VPC($),2025-04-14,43.0208
901553615594,ElastiCache($),2025-04-14,31.9756
901553615594,Elastic File System($),2025-04-14,23.4287
901553615594,Transfer Family($),2025-04-14,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-14,9.6
901553615594,Rekognition($),2025-04-14,6.7025
901553615594,CloudWatch($),2025-04-14,7.0643
901553615594,EC2 Container Registry (ECR)($),2025-04-14,4.9397
901553615594,QuickSight($),2025-04-14,1.2
901553615594,DynamoDB($),2025-04-14,0.4786
901553615594,Secrets Manager($),2025-04-14,0.4676
901553615594,Cost Explorer($),2025-04-14,0.42
901553615594,Key Management Service($),2025-04-14,0.1045
901553615594,Route 53($),2025-04-14,0.0026
901553615594,Backup($),2025-04-14,0.0612
901553615594,Glue($),2025-04-14,0.0252
901553615594,Service Catalog($),2025-04-14,0.0238
901553615594,Relational Database Service($),2025-04-14,0.0035
901553615594,Lambda($),2025-04-14,0.0014
901553615594,SNS($),2025-04-14,0.0013
901553615594,CloudWatch Events($),2025-04-14,0.0003
901553615594,SQS($),2025-04-14,0.0
901553615594,Step Functions($),2025-04-14,0.0
901553615594,Simple Workflow Service($),2025-04-14,0.0
901553615594,CloudTrail($),2025-04-14,0.0
901553615594,CloudFormation($),2025-04-14,0.0
901553615594,EC2-Other($),2025-04-15,752.7713
901553615594,EC2-Instances($),2025-04-15,492.9964
901553615594,Elastic Load Balancing($),2025-04-15,239.6658
901553615594,S3($),2025-04-15,87.7966
901553615594,VPC($),2025-04-15,42.9098
901553615594,ElastiCache($),2025-04-15,33.4936
901553615594,Elastic File System($),2025-04-15,23.4235
901553615594,Transfer Family($),2025-04-15,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-15,9.6
901553615594,Rekognition($),2025-04-15,7.03
901553615594,CloudWatch($),2025-04-15,7.1035
901553615594,EC2 Container Registry (ECR)($),2025-04-15,4.9424
901553615594,QuickSight($),2025-04-15,1.2
901553615594,DynamoDB($),2025-04-15,0.4786
901553615594,Secrets Manager($),2025-04-15,0.4483
901553615594,Cost Explorer($),2025-04-15,0.42
901553615594,Key Management Service($),2025-04-15,0.1043
901553615594,Route 53($),2025-04-15,0.0025
901553615594,Backup($),2025-04-15,0.0614
901553615594,Glue($),2025-04-15,0.03
901553615594,Service Catalog($),2025-04-15,0.021
901553615594,Relational Database Service($),2025-04-15,0.0035
901553615594,Lambda($),2025-04-15,0.0015
901553615594,SNS($),2025-04-15,0.0011
901553615594,CloudWatch Events($),2025-04-15,0.0004
901553615594,SQS($),2025-04-15,0.0
901553615594,Step Functions($),2025-04-15,0.0
901553615594,Simple Workflow Service($),2025-04-15,0.0
901553615594,CloudTrail($),2025-04-15,0.0
901553615594,CloudFormation($),2025-04-15,0.0
901553615594,EC2-Other($),2025-04-16,756.3687
901553615594,EC2-Instances($),2025-04-16,493.2576
901553615594,Elastic Load Balancing($),2025-04-16,264.4959
901553615594,S3($),2025-04-16,84.5287
901553615594,VPC($),2025-04-16,42.8668
901553615594,ElastiCache($),2025-04-16,35.2876
901553615594,Elastic File System($),2025-04-16,23.4648
901553615594,Transfer Family($),2025-04-16,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-16,9.6
901553615594,Rekognition($),2025-04-16,7.4438
901553615594,CloudWatch($),2025-04-16,7.1
901553615594,EC2 Container Registry (ECR)($),2025-04-16,4.947
901553615594,QuickSight($),2025-04-16,1.2
901553615594,DynamoDB($),2025-04-16,0.4785
901553615594,Secrets Manager($),2025-04-16,0.4677
901553615594,Cost Explorer($),2025-04-16,0.41
901553615594,Key Management Service($),2025-04-16,0.1036
901553615594,Route 53($),2025-04-16,0.0025
901553615594,Backup($),2025-04-16,0.0614
901553615594,Glue($),2025-04-16,0.0302
901553615594,Service Catalog($),2025-04-16,0.0182
901553615594,Relational Database Service($),2025-04-16,0.0035
901553615594,Lambda($),2025-04-16,0.0014
901553615594,SNS($),2025-04-16,0.0013
901553615594,CloudWatch Events($),2025-04-16,0.0003
901553615594,SQS($),2025-04-16,0.0
901553615594,Step Functions($),2025-04-16,0.0
901553615594,Simple Workflow Service($),2025-04-16,0.0
901553615594,CloudTrail($),2025-04-16,0.0
901553615594,CloudFormation($),2025-04-16,0.0
901553615594,EC2-Other($),2025-04-17,752.6083
901553615594,EC2-Instances($),2025-04-17,491.0636
901553615594,Elastic Load Balancing($),2025-04-17,242.6502
901553615594,S3($),2025-04-17,84.658
901553615594,VPC($),2025-04-17,42.8828
901553615594,ElastiCache($),2025-04-17,37.2886
901553615594,Elastic File System($),2025-04-17,23.4474
901553615594,Transfer Family($),2025-04-17,21.6
901553615594,Elastic Container Service for Kubernetes($),2025-04-17,9.6
901553615594,Rekognition($),2025-04-17,7.3825
901553615594,CloudWatch($),2025-04-17,7.1319
901553615594,EC2 Container Registry (ECR)($),2025-04-17,4.9513
901553615594,QuickSight($),2025-04-17,1.2
901553615594,DynamoDB($),2025-04-17,0.4786
901553615594,Secrets Manager($),2025-04-17,0.4679
901553615594,Cost Explorer($),2025-04-17,0.41
901553615594,Key Management Service($),2025-04-17,0.1042
901553615594,Route 53($),2025-04-17,0.0024
901553615594,Backup($),2025-04-17,0.0614
901553615594,Glue($),2025-04-17,0.0273
901553615594,Service Catalog($),2025-04-17,0.0182
901553615594,Relational Database Service($),2025-04-17,0.0035
901553615594,Lambda($),2025-04-17,0.0012
901553615594,SNS($),2025-04-17,0.0013
901553615594,CloudWatch Events($),2025-04-17,0.0003
901553615594,SQS($),2025-04-17,0.0
901553615594,Step Functions($),2025-04-17,0.0
901553615594,Simple Workflow Service($),2025-04-17,0.0
901553615594,CloudTrail($),2025-04-17,0.0
901553615594,CloudFormation($),2025-04-17,0.0
